1907,11,11,19,50,40,43N37,1E26
1828,2,14,22,35,16,49N 7,6E11
1899,7,5,19,50,40,45N46,4E50
1889,6,13,20,48,56,50N18,2E46
1908,4,4,15,50,40,48N50,2E11
1836,10,4,22,51,40,49N26,2E 5
1883,12,18,14,54,16,44N27,1E26
1848,2,4,15,34,8,43N32,6E28
1863,6,10,4,41,16,48N50,2E11
1868,3,3,14,59,40,48N26,0E 5
1886,10,3,4,50,28,47N 5,2E23
1921,5,10,10,30,0,42N42,2E55
1876,4,22,3,59,20,45N39,0E10
1899,1,24,10,0,0,48N35,7E45
1847,6,16,6,38,32,43N18,5E22
1839,5,22,10,29,40,43N14,0E 5
1873,3,16,17,50,36,43N12,2E21
1881,7,6,4,57,36,44N50,0W34
1854,10,20,15,1,28,49N11,0W22
1878,3,20,22,22,0,49N 0,2E 0
1906,12,18,16,50,40,43N12,2E21
1915,2,27,5,0,0,48N42,6E12
1915,1,13,1,0,0,42N42,2E55
1884,10,5,8,50,36,43N12,2E21
1920,7,1,22,0,0,45N11,0E44
1860,12,9,15,50,40,48N50,2E20
1848,7,1,1,47,40,50N39,3E 5
1910,6,23,0,50,40,44N50,0W34
1880,8,26,4,10,0,41N54,12E30
1874,10,6,7,38,32,43N18,5E22
1899,12,21,15,50,40,43N51,4E21
1843,6,26,3,35,0,44N 6,6E15
1899,7,5,5,50,40,48N 7,5E 8
1912,6,6,3,0,0,48N33,2E40
1884,2,27,4,5,0,44N 6,6E15
1886,9,16,5,29,0,48N35,7E45
1896,9,4,8,20,40,43N18,5E22
1827,3,20,7,52,32,46N17,1E52
1913,11,7,7,0,0,43N18,0W22
1829,3,26,2,40,40,43N57,4E50
1921,6,13,19,30,0,48N50,2E 8
1899,11,11,18,50,40,46N34,3E20
1891,11,15,16,50,40,45N39,0E10
1899,3,25,2,50,40,43N42,7E16
1900,7,27,12,50,40,43N18,5E22
1863,7,7,3,50,28,47N 5,2E23
1820,9,17,11,40,24,44N56,4E54
1849,7,19,8,59,20,45N39,0E10
1912,1,21,6,0,0,46N19,0W27
1902,3,29,11,50,40,47N48,3E35
1884,6,27,10,43,40,48N18,4E 5
1879,2,9,18,50,4,48N47,2E29
1799,5,20,11,6,40,48N 7,1W40
1823,3,14,21,16,40,46N34,3E20
1808,11,2,3,4,20,49N 7,1W 5
1920,3,25,13,0,0,47N38,6E52
1873,5,17,22,51,16,48N50,2E11
1911,1,24,3,20,40,44N56,4E54
1862,8,17,14,34,8,48N10,6E28
1926,7,1,1,30,0,43N18,0W22
1897,9,10,17,50,40,45N47,3E 5
1872,4,4,4,42,36,43N51,4E21
1821,4,9,14,50,40,48N50,2E20
1888,10,7,15,51,28,48N50,2E 8
1868,9,24,12,40,40,45N46,4E50
1911,4,17,7,15,0,47N28,0W32
1853,12,26,17,2,8,47N28,0W32
1908,10,30,21,20,40,47N35,1E20
1880,9,10,11,50,48,49N54,2E18
1907,5,22,11,50,40,46N17,1E52
1920,3,7,9,0,0,47N28,0W32
1908,1,9,3,50,40,48N50,2E20
1911,10,27,10,30,0,49N 7,6E11
1837,4,18,18,50,40,48N50,2E20
1883,12,30,2,35,40,48N50,2E20
1929,8,28,0,45,0,48N50,2E11
1880,6,17,19,20,32,49N34,3E37
1908,2,24,9,20,40,43N37,3E53
1932,3,19,15,0,0,47N40,2W44
1866,3,19,17,18,0,48N 4,0W45
1894,9,5,16,50,40,44N31,3E30
1899,3,20,14,50,40,48N50,2E11
1859,8,7,7,29,0,48N35,7E45
1886,7,16,6,51,28,43N55,2E 8
1801,3,13,21,55,40,49N26,1E 5
1885,9,21,13,40,40,45N46,4E50
1915,9,16,18,30,0,45N39,0E10
1892,8,2,6,50,40,48N50,2E 8
1888,2,20,8,50,40,48N50,2E20
1804,2,25,18,35,52,47N15,6E 2
1888,7,30,1,52,0,49N 0,2E 0
1881,12,4,14,10,24,44N56,4E54
1900,9,6,10,50,40,43N51,4E21
1866,9,7,21,35,52,47N15,6E 2
1860,2,10,9,38,32,43N18,5E22
1899,9,7,16,50,40,43N57,4E50
1876,6,20,1,50,40,48N50,2E20
1902,8,1,11,50,40,44N50,0W34
1877,3,28,13,50,28,47N 5,2E23
1866,3,25,18,39,20,48N46,5E10
1915,1,18,7,0,0,49N11,0W22
1882,12,13,5,45,32,49N34,3E37
1922,5,13,3,0,0,48N42,6E12
1848,4,9,11,59,40,48N26,0E 5
1890,4,7,9,50,48,49N54,2E18
1907,9,22,1,50,40,46N18,4E50
1909,9,28,23,50,40,49N34,3E37
1805,2,8,0,30,56,43N42,7E16
1886,7,6,15,40,40,45N46,4E50
1861,11,2,10,9,52,47N19,5E 2
1846,7,11,19,35,52,47N15,6E 2
1876,8,11,6,47,40,50N39,3E 5
1823,8,15,23,12,36,43N51,4E21
1884,5,5,15,30,56,43N42,7E16
1883,12,19,2,58,40,46N35,0E20
1923,6,24,2,0,0,47N24,0E42
1870,1,25,5,35,32,45N54,6E 7
1923,3,5,22,50,0,47N35,1E20
1920,5,25,22,15,0,49N 0,2E 0
1809,6,29,18,40,40,45N46,4E50
1915,1,12,15,0,0,46N34,3E20
1825,12,24,9,44,28,43N37,3E53
1888,11,16,1,40,40,43N57,4E50
1901,9,5,3,50,40,43N51,4E21
1868,9,14,3,11,0,48N31,2W45
1870,6,1,5,11,0,48N31,2W45
1912,2,24,6,30,0,46N40,1W25
1821,5,27,17,25,40,49N26,1E 5
1940,5,13,22,30,0,45N39,0E10
1913,2,27,10,0,0,45N39,0E10
1922,1,24,15,30,0,49N26,2E 5
1912,2,20,15,0,0,43N57,4E50
1905,12,30,16,50,40,49N 0,2E 0
1901,10,24,1,20,40,49N26,2E 5
1887,10,26,12,56,28,48N50,2E 8
1852,3,26,8,35,0,44N 6,6E15
1852,9,2,10,35,48,49N54,2E18
1847,10,4,6,52,24,47N54,1E54
1845,7,28,19,51,16,48N50,2E11
1867,4,14,3,27,12,47N24,0E42
1889,3,31,9,50,0,48N55,2E30
1909,3,31,21,50,40,42N42,2E55
1921,10,22,17,0,0,43N37,3E53
1905,12,22,21,20,40,48N50,2E20
1900,8,14,9,50,40,43N18,5E22
1876,4,12,2,39,20,48N46,5E10
1865,7,31,3,38,32,43N18,5E22
1896,2,19,21,50,40,48N26,0E 5
1930,8,21,2,0,0,43N57,4E50
1891,8,2,18,50,40,50N39,3E 5
1925,4,30,21,0,0,48N 1,0E12
1895,11,21,16,50,40,43N18,5E22
1922,5,28,16,0,0,48N50,2E11
1803,9,12,16,10,56,47N40,2W44
1848,6,29,7,47,40,50N39,3E 5
1851,5,6,0,52,24,47N54,1E54
1849,7,18,15,34,8,43N32,6E28
1906,6,30,18,50,40,49N 7,1W 5
1803,9,20,9,35,32,45N54,6E 7
1905,3,14,15,20,40,47N13,1W35
1909,9,28,20,50,40,44N21,2E34
1926,9,14,2,0,0,50N39,3E 5
1926,4,1,2,0,0,43N37,3E53
1922,3,24,12,0,0,43N37,1E26
1920,2,15,21,0,0,47N13,1W35
1913,3,3,3,0,0,48N57,4E22
1918,11,4,5,30,0,48N47,2E29
1913,11,7,1,0,0,44N23,7E49
1857,11,25,6,38,32,43N18,5E22
1881,6,27,6,55,16,49N 1,1E11
1826,3,4,5,58,40,46N35,0E20
1873,6,28,22,40,40,45N46,4E50
1800,5,10,22,55,40,49N26,1E 5
1910,2,22,11,50,40,46N35,0E20
1925,7,8,15,0,0,43N12,2E21
1894,5,27,15,50,40,48N50,2E11
1900,10,13,3,50,40,44N50,0W34
1914,11,4,2,0,0,43N57,4E50
1914,8,2,8,15,0,50N39,3E 5
1925,6,11,14,0,0,43N51,4E21
1920,6,22,1,0,0,48N 4,0W45
1890,6,7,0,52,56,45N16,1E46
1895,5,23,8,50,40,45N16,1E46
1899,12,8,0,50,40,46N40,1W25
1821,9,17,19,15,32,49N34,3E37
1900,6,6,0,50,40,43N51,4E21
1907,6,14,9,20,40,43N57,4E50
1884,1,2,15,29,20,45N39,0E10
1910,2,27,8,50,40,47N38,6E52
1926,7,5,10,0,0,43N57,4E50
