1849,200.459054350,172.637465194,220.015063852,167.286509100,91.855079599,163.349455197,3.313545990,24.430859144,332.281202370,28.019271703,-0.941447747,0.501863413,-0.570550317,0.706789411,-0.605366227,-0.590952054,0.291184845,-0.058732380,0.744639862,-0.096396209
1835,318.469149733,71.286449466,328.175369022,274.222059932,92.710608424,61.909013282,203.120573973,326.081368932,301.928693507,12.134282907,0.581832480,-0.580539826,-0.545573851,0.909369383,0.724468682,0.967987774,-0.897616874,0.145588658,-0.275915903,0.772161119
1854,290.283987331,71.128463824,273.161513646,335.184377776,167.139283496,279.141486273,55.095916911,38.588920940,341.619171469,30.784153586,0.154593395,0.089181894,0.380505215,-0.877207654,-0.779928194,-0.210046929,0.816097049,0.939979467,0.781052241,0.924244780
1848,5.640024006,254.090074127,344.661540117,334.850602981,76.760669839,101.135754848,348.006115216,17.476332729,331.354204084,25.917625349,0.987055795,-0.535226565,0.382200612,0.682987333,0.927182252,0.985435795,-0.303008868,0.212992390,-0.542546750,0.343885765
1814,359.835103509,349.557947776,16.661231754,346.337857128,53.243222251,152.184313640,298.745768391,242.375165998,257.745839163,350.415743950,0.958783244,-0.674386278,-0.837641004,0.319540896,0.794074498,0.451179764,-0.874917337,-0.871816771,-0.968701677,-0.106639877
1824,290.835968468,51.389195677,307.869412270,245.228693489,187.268378509,94.155273080,47.024572302,282.246638904,277.655699524,0.156921613,0.164872197,-0.979871814,-0.803671368,0.914868737,-0.944689713,0.302518275,0.891004174,-0.136779853,-0.226517165,0.899679247
1879,265.271669833,320.096933022,250.603096330,218.985607490,43.033567764,336.701323911,8.991349479,159.006680469,39.566277712,55.916501748,-0.280690786,0.982803016,0.633092690,0.920964279,0.678285270,0.915384083,0.964799775,-0.959000720,0.718886030,0.459091923
1812,241.542104249,129.712158094,255.900715968,199.389503595,199.929502259,129.069582450,276.023704880,234.192238684,252.681969203,347.354198744,-0.581217208,0.959773156,-0.409841384,0.856262839,-0.692006928,-0.884272762,0.561616112,-0.127248808,0.182231185,0.934313394
1811,265.597509995,298.407469205,281.448474246,282.149404482,329.174755354,91.945320319,268.654455382,231.308205554,251.475051379,346.209833113,-0.250886351,-0.313051008,-0.599186912,-0.347497771,0.659328143,-0.082147337,0.050344317,-0.556771088,-0.248746349,0.958968084
1868,117.961279098,126.119552503,108.794676398,112.058972488,73.284566153,13.923878501,239.190406787,104.044041791,17.328898240,46.926740519,-0.291441781,-0.012907258,0.399919127,0.141177743,-0.375732301,-0.914847972,0.848801759,-0.246766176,-0.950635141,-0.863728985
1829,180.554418676,135.161181805,203.633171853,213.713343071,168.619574103,249.366984931,134.422351236,302.603475819,287.820878761,7.659373317,-0.943815404,0.391221623,-0.451791749,-0.730705917,-0.236587749,0.875107136,-0.712735962,0.847601384,0.940462695,-0.075838047
1809,267.812639860,67.444399326,261.814586673,247.273281609,312.268066338,15.115092111,248.833900415,222.735584666,247.362268931,343.820842332,-0.205389168,0.206079030,0.122616747,0.441259267,0.464856858,0.938806532,-0.325982279,-0.700905568,-0.353299309,0.945558987
1847,328.368230852,358.565324074,329.204757934,343.539036262,275.003969855,67.090506084,332.750266739,11.753308535,327.866739059,24.251834555,0.708558918,0.443505999,-0.214077693,-0.310288072,-0.740033471,0.983719642,0.072897304,0.687630764,0.001520442,0.785890565
1815,323.637488654,5.413899476,333.812959517,335.295214252,267.905125849,189.652942443,305.528103153,246.591606103,259.536947808,350.645009321,0.656138067,-0.525021788,-0.580152737,-0.234645965,-0.778221297,-0.716025159,-0.312645367,-0.956458054,-0.891351259,0.464328541
1816,350.118812799,125.725432684,328.466056996,313.846994642,63.785846812,219.779932464,318.823746171,251.356730423,262.063918653,352.438093159,0.898440958,-0.749776773,0.427045668,0.775949474,0.938733752,-0.765743792,-0.519582419,-0.968048524,-0.988305700,0.081427304
1876,324.146218085,191.500022080,323.592836598,358.087533901,19.812974244,240.314713062,328.052241210,137.671136264,30.583361165,51.696165999,0.680864064,0.873268891,-0.161030394,-0.691991626,0.754245352,-0.993481940,0.065915340,0.094587729,0.916488564,0.933252469
1872,43.144927125,351.472951748,30.147524568,23.332822066,46.693858285,113.348028291,291.263952443,117.488106769,24.495981616,49.205036419,0.836502625,0.459705526,0.218306635,0.473926368,0.190988114,0.929267445,-0.927130676,0.932818357,-0.298847713,0.106246102
1825,228.172071586,234.357400324,233.853007946,199.667061126,173.389841226,160.818648239,80.720546685,286.888611790,279.737126849,2.436713684,-0.762022695,0.430108788,-0.085747772,0.606323002,-0.778101744,-0.900520844,-0.531998804,0.852133055,0.769719375,0.695989740
1864,233.619096822,78.669537442,236.740831920,264.536545800,75.033452926,245.147726310,204.898467960,88.756555645,5.803534777,42.072545935,-0.701685695,0.795317981,-0.026099884,-0.646197050,-0.147605811,0.166143731,-0.477991684,-0.572836789,0.744185146,0.198059316
1875,127.223570344,104.625786495,108.017120936,112.512023440,261.555460747,204.245211549,323.910216687,135.063029645,33.062195722,53.550483845,-0.421937090,0.273644646,0.894213141,0.339051056,0.366842698,0.923873188,-0.288048559,0.118467155,-0.965638425,-0.886108457
1844,83.794737156,71.056295142,64.075596195,123.922106109,99.545621094,1.604039780,306.663701619,5.971282350,323.617895304,23.698756591,0.281845828,-0.206200515,0.546943906,-0.898441691,0.325319919,-0.939024899,-0.680832537,-0.947664539,-0.840860617,-0.766492900
1850,141.069188750,225.535550885,154.507811408,181.520019569,174.208043459,174.319879836,20.888305731,30.288803304,336.040854776,29.825674430,-0.655183179,0.884995949,-0.239584181,-0.897332349,0.379167226,0.521198365,-0.857879502,-0.910615944,-0.241342944,-0.830355505
1804,319.037668322,287.139489641,315.523736667,347.011252756,302.942671982,215.590744377,182.978592006,196.054091037,235.864156340,337.396258451,0.626693747,-0.798585070,-0.036660109,-0.573050168,-0.251683485,-0.970721628,-0.688873627,-0.835859782,-0.988180133,0.342354582
1841,345.250809835,143.717038182,3.197943749,31.555273925,215.867263730,258.397561456,271.978240293,350.034138673,315.647398919,18.646666986,0.872609674,0.247630138,-0.960283668,-0.933593349,-0.793407857,-0.995481723,-0.956152409,0.097562850,-0.477347189,0.535270661
1810,225.094626045,6.097690461,207.812828614,270.129321912,176.675306876,57.825295669,254.034579683,224.631377678,247.897419314,345.027255940,-0.805196424,0.374183385,0.792822052,-0.906346250,-0.725922905,-0.184348716,0.479347138,-0.012926394,0.371295399,0.847807763
1824,229.500415640,112.276205026,223.898102814,256.745365906,276.367114219,133.095496112,65.531746809,282.936900894,277.645080269,1.312425556,-0.728065341,-0.350340093,0.259327161,-0.578533526,0.408188936,-0.953577904,-0.272811733,0.800288157,0.730873011,0.722884027
1835,280.114816386,304.184138706,265.774067926,263.759352993,102.171044925,62.739264733,202.309884652,324.093850392,300.516277009,11.789141094,-0.007554980,0.784874006,0.332741133,0.375269593,0.068701757,0.615284523,-0.971800289,0.698621629,0.346948489,0.949775035
1918,211.717028461,112.376413831,218.504606993,204.424844639,257.729247406,105.705178620,146.450626045,323.823275505,129.242900714,96.586347394,-0.886514912,0.941309440,-0.067043711,0.151524160,0.383343071,-0.908545337,-0.898227300,0.926243717,-0.980929500,-0.894579528
1909,128.770211479,306.435030922,125.642065261,154.185460062,3.730849600,165.005355987,23.215975898,288.285387225,107.670273130,86.339357917,-0.447432567,-0.537933706,0.286908877,-0.616337041,-0.460124996,0.567366785,-0.955447683,0.355449606,-0.354585496,-0.663713476
1821,227.454081862,53.293434263,246.748288731,269.677045167,142.593542562,22.370277466,21.425656730,270.747331923,271.217489661,357.959051470,-0.765992626,0.258488305,-0.703500896,-0.848913354,-0.829935399,0.429561583,0.434967241,0.681174207,0.675961498,0.739346152
1838,7.776210178,48.761316549,6.520627312,336.512538113,0.836947070,160.918896373,238.474372473,340.091485578,309.868662419,16.173911030,0.954146203,0.896826637,-0.125166765,0.694934960,0.002647245,0.434952673,-0.771215265,-0.441152887,-0.826769671,0.165869444
1871,39.099378978,151.654884652,57.473118908,72.726188793,169.083485925,85.060818246,279.802531383,112.874732004,22.178679426,48.189723094,0.830798505,-0.954383657,-0.669406624,-0.758766880,0.573070656,0.719903260,-0.870843367,0.930565633,-0.271058262,0.154960231
1835,108.227896003,302.082699235,117.931973700,85.392660762,157.882756693,89.699450767,196.788359862,330.049160984,302.799605139,14.855879558,-0.130527457,0.693951592,-0.123454511,0.534491798,0.597389336,-0.280837562,0.993193950,-0.639460292,-0.242754022,-0.880251858
1861,296.510161441,358.379164793,287.012272733,268.200139509,8.054679966,145.127783161,158.842879298,68.348520710,357.053239074,37.527040453,0.248173538,0.212537403,0.136924994,0.601219403,0.826235777,-0.460862143,-0.666152517,0.730612523,0.871031469,0.919987060
1864,157.340088564,138.485129159,184.388332516,169.178701786,62.387013055,230.827918639,195.858645130,88.947532509,7.719717994,43.225978785,-0.805192348,0.158021197,-0.529890924,-0.301524930,-0.557414720,0.902351449,0.618960635,-0.921178875,-0.481487903,-0.827743291
1819,85.786606222,32.077751579,70.295860941,55.977134366,36.063523256,316.961937435,0.218492052,262.388641504,267.349296916,357.584511363,0.254506001,0.633338143,0.631596443,0.690484151,-0.382868859,-0.759108172,-0.991041231,0.063228057,-0.032145512,-0.877592140
1860,339.215931292,53.823217803,347.049667741,15.175655234,256.715012712,105.418620356,141.345675207,63.845711941,356.176498501,36.840733031,0.807471065,-0.771910327,-0.500251492,-0.742167234,-0.945807064,0.802733255,0.308396852,0.977900960,0.301089489,0.794813894
1817,80.706859361,49.660096311,81.111060303,52.254658029,14.029659070,244.000337135,335.996492825,253.489554837,262.988126264,355.287823519,0.327337384,-0.218652181,0.026160825,0.660679827,-0.506284179,0.250055948,-0.963738108,0.126511898,-0.045077756,-0.875336410
1851,251.983452832,26.028222055,266.503897948,268.345843973,133.192233802,221.613090750,28.051140507,30.927247480,336.552307660,29.113478433,-0.475682862,-0.433775398,-0.465345816,-0.350209929,-0.702222269,-0.517778099,0.688535388,0.654178881,0.991452411,0.646546070
1845,258.139218967,38.536605190,278.745969675,305.043814337,352.859734619,31.276203732,314.701732303,6.324107791,323.518194838,23.088717922,-0.379119394,0.541329800,-0.833376394,-0.910695095,0.815113589,0.727801422,0.827043686,0.947179641,0.903304896,0.777296413
1804,121.558680081,326.446096988,115.231060072,137.467842400,68.891908639,207.365299076,179.291092975,192.620868692,233.218284589,339.285975772,-0.353156532,-0.515703883,0.416956240,-0.373674685,-0.431074050,0.943673564,0.840187310,0.916237226,0.901143032,-0.520538610
1918,50.097783170,64.729294573,30.447294001,5.064295566,165.318673719,75.785955591,128.528506010,327.524513893,124.496207504,93.977308488,0.750191839,0.674855414,0.388802494,0.965526857,0.696210090,0.445624416,0.975947163,-0.959596992,0.943036120,0.633928572
1878,30.864479858,262.584192303,49.175384946,345.248350839,80.466762833,305.334998597,357.620422194,145.387363278,37.000261473,54.450783609,0.927001208,0.952742951,-0.727114707,0.967356419,0.761542334,-0.976203323,-0.545030768,0.876951366,0.120458218,0.376849652
1842,346.953059786,299.572371768,338.327211706,347.532535078,16.226074073,286.865309302,282.681709638,353.866800281,317.847865885,19.668710418,0.908606169,0.223760187,0.083382442,0.010080852,0.477865653,-0.859395789,-0.900533888,0.134050103,-0.469443572,0.526257950
1821,206.080064138,137.288019683,227.435637186,244.314783390,131.838220770,25.069284362,23.022020540,269.867486292,270.684132413,358.272157753,-0.911214506,0.723715861,-0.490374024,-0.797286876,-0.760083572,0.038818765,0.052377970,0.889265055,0.884517264,0.469437876
1889,134.766380190,258.828657192,134.007498555,91.195668602,119.999316882,268.941505136,142.634058312,198.652496258,64.315587061,66.779784623,-0.557747081,-0.439276517,0.198861638,0.931731928,-0.148247768,0.667328459,0.138014502,0.869926073,-0.915681546,-0.875093837
1857,217.415275318,7.109160956,205.498422775,188.658773620,170.089236398,41.384624151,118.271076294,58.000364029,350.152663050,35.587115084,-0.874327656,-0.760639701,0.561408688,0.614441084,-0.696155438,-0.040464739,-0.975895942,-0.344092150,0.736060779,0.048177809
1856,300.002262262,104.647765480,312.828506540,256.842491593,195.567131650,334.868293313,84.112344481,46.848419426,346.232510539,32.720356520,0.315903963,0.480736232,-0.625723592,0.875981894,-0.953675352,0.552080108,0.584601821,0.945201242,0.723622373,0.937877109
1879,184.729215444,340.057879608,178.434399577,178.099475122,58.275805893,334.414580454,12.934180075,156.495317857,41.582088406,57.248765551,-0.972383885,0.513789603,0.427568096,0.118122351,-0.431639524,0.485926158,-0.141529331,-0.480527585,-0.574655538,-0.735356210
1821,165.172266913,295.319807153,159.692531841,194.066824000,107.670756613,29.653585764,25.930018737,269.137886367,270.298741732,359.072317141,-0.899211954,-0.944022900,0.416722832,-0.664572669,-0.574747873,-0.649893575,-0.647193258,0.960472234,0.944813274,-0.178768124
1856,266.925750241,169.318942430,271.655487792,304.206343832,308.738897657,0.276514368,101.859568025,51.708453757,347.761045136,33.837302177,-0.206831800,0.520505518,-0.191731367,-0.744202074,0.430291249,0.975142613,-0.252750858,0.569740686,0.984689371,0.753561592
1822,330.154101763,298.824572429,348.184952098,357.007144967,150.095418550,26.883724228,22.806257895,276.279066879,274.662857284,358.638771803,0.755580456,-0.783210068,-0.989944290,-0.555185182,-0.015438121,0.829111159,0.789234680,-0.785453551,-0.813785105,0.480491007
1810,156.442445063,161.746046772,174.621118534,197.875736817,133.435378980,60.678971923,248.905743204,220.946992095,246.303297069,346.204549470,-0.814607883,-0.402841885,-0.317061928,-0.898567520,-0.301035922,-0.930100289,0.992649583,0.881217898,0.973762674,-0.110745233
1849,38.365754959,118.376622877,32.573052285,58.950277807,345.285786296,133.140836102,2.939829648,23.159400104,334.416517442,27.640356005,0.833871971,0.712413834,0.113969085,-0.480261727,-0.498135114,0.975330260,-0.577506740,-0.248368416,-0.871923112,-0.146602838
1837,163.444762888,232.911819788,189.883951672,192.987476624,207.408959732,152.146687651,222.710177400,336.221166698,305.865407246,16.479271917,-0.887982046,-0.727735640,-0.513682792,-0.678596417,0.410621070,-0.190055555,0.854163031,0.140066905,0.606095885,-0.465854856
1886,346.457199295,359.373834415,355.978701886,322.660030630,165.666510685,182.945801319,91.453556636,186.494511520,53.096132203,61.227309849,0.874661013,-0.412931812,-0.583882135,0.541603574,-0.039812674,-0.289388079,0.961509157,-0.349793911,0.915050751,0.900302925
1895,49.665043621,249.925386562,56.374976116,87.069366668,101.094474894,94.975346812,212.728102286,227.844835844,74.531586488,70.754109650,0.762902626,0.717815661,-0.374995921,-0.843495110,0.758461468,0.711046926,0.288966227,0.027255964,0.421362005,0.328889901
1857,98.238397220,198.899413304,76.863695942,54.335443219,91.944615553,39.517559395,106.550030446,57.522408617,352.677955340,36.392401442,0.017285750,0.356412394,0.775063039,0.954422758,0.028074422,-0.795876012,0.146474941,-0.639823637,-0.932786783,-0.792088182
