1873,263.827553449,214.897115106,242.733961997,247.092632063,317.276203811,180.255365788,300.489129567,130.164540334,25.890332834,50.198751770,-0.265078717,-0.590765917,0.813482173,0.361313304,0.550260541,-0.978508204,0.592417984,-0.726199381,0.848657085,0.519655491
1876,140.490733731,51.010444682,148.582349629,105.070841688,140.515632144,233.043187237,335.799191990,140.348411922,35.314259712,54.568234018,-0.597603472,-0.689900754,-0.099115682,0.771776519,0.012337959,0.940159144,-0.264560691,-0.018127468,-0.933684387,-0.921945161
1864,349.996995611,19.108838525,329.916815637,316.733760234,301.115207679,237.583540893,196.560373912,81.067984655,5.185297392,40.737640314,0.897648857,0.799279704,0.348564506,0.718919987,-0.617573570,-0.925666832,-0.444315575,0.977544763,0.273367968,0.729363033
1860,121.627873150,200.522153992,144.593688241,113.292005852,293.194150499,125.368121956,145.909150491,70.812161731,359.270080612,39.457043440,-0.371572617,0.546634914,-0.420010523,0.196282690,0.026302232,0.075740486,0.410762737,-0.764709885,-0.815577406,-0.895782169
1890,81.347832656,23.111531876,64.382285902,110.080047383,241.290909439,311.919492255,148.707481512,202.734265321,64.920690404,66.757607204,0.344619587,0.608239464,0.451654266,-0.685554567,0.110382257,-0.755703592,0.918549738,0.827694573,-0.267177828,-0.242175827
1810,302.820987411,152.761447232,318.057728293,290.375838319,339.091752932,18.110892517,252.392804285,223.993289986,248.430334621,344.349751209,0.393178203,-0.465249629,-0.761158596,0.279661317,0.462224583,0.951970913,-0.769495606,-0.968579294,-0.808574961,0.661195702
1843,154.256628151,190.956183676,172.158322863,144.758934085,259.607723444,320.991168333,289.774142054,1.304767682,319.695632965,22.749898503,-0.797793554,0.150684530,-0.314135083,0.204807428,0.533160066,0.215690253,0.694478152,-0.432645492,0.256556530,-0.656027213
1866,153.339504867,342.560445727,143.592187606,196.752674268,81.502557325,293.253422505,217.477432712,97.386813925,12.391682788,45.139815386,-0.765495795,-0.532988178,0.537702555,-0.934838568,-0.563771500,0.602678595,0.893104445,-0.822743232,-0.603034538,-0.863705024
1876,327.284294797,230.269791472,320.093849794,1.864751598,22.015103709,240.606304854,328.428827418,137.536654120,30.644573444,51.707958806,0.724046914,0.510580391,0.080891546,-0.705690935,0.752134999,-0.997673235,0.018130825,0.150064265,0.894358750,0.930013035
1873,178.495130426,175.192906582,175.416489734,142.034799601,254.413571744,165.722549814,296.153796146,129.233110908,27.919925741,51.602346061,-0.945369628,-0.117578018,0.307589654,0.778816981,0.542633818,-0.220119457,0.879379092,-0.759508523,-0.467966352,-0.734740378
1839,8.666250477,188.112221547,24.412550991,32.924051476,164.593343969,194.497434207,250.254886706,343.886867704,312.045971544,17.189510591,0.967787336,0.148921235,-0.856948316,-0.528564003,0.294076765,-0.117501068,-0.876790581,-0.395964488,-0.813456246,0.167530250
1875,57.866841545,226.123410485,69.628214394,24.813156808,274.546361426,203.137657120,325.825880170,131.545004577,31.534154842,52.308169035,0.657143783,0.049980063,-0.544480571,0.753003044,-0.559967166,0.531286032,-0.995872701,0.926710631,-0.420695915,-0.084192907
1876,338.913314730,13.753831143,315.224755431,15.800575345,30.158305327,241.457794461,329.826226446,137.056255833,30.912321925,51.781683284,0.809751258,-0.450363226,0.507725080,-0.758805374,0.738944345,-0.991258710,-0.159525268,0.350184629,0.790285379,0.893671069
1846,282.743102320,358.094407575,268.480703211,329.321332626,7.671015824,30.956866587,317.013529134,6.464834893,324.131986101,22.956176697,0.020753380,0.884008640,0.524860956,-0.902931352,0.865583267,0.940600418,0.557040920,0.990671776,0.659754130,0.928763921
1842,39.744241202,287.758669531,28.267528011,53.981881357,55.205172177,292.504555700,284.387414167,356.744109653,319.146556734,20.888929420,0.862639942,0.613262926,0.300438882,-0.324092816,0.351040536,-0.941048333,-0.902813319,-0.655057559,-0.960938775,-0.266077165
1874,100.855444773,321.786238468,125.887028002,133.518605176,101.610742873,174.686250268,313.129854106,129.000599124,30.553421698,52.285828441,0.012222775,-0.354383183,-0.512454841,-0.772331806,0.110850849,0.921365417,-0.533826958,0.448226311,-0.909949196,-0.689603304
1830,172.622404479,160.503907339,198.913593426,148.677389423,357.246637010,278.153057101,145.655015638,306.911124143,290.082479865,8.895609208,-0.919361790,0.463740225,-0.538447921,0.529517182,0.022009485,0.907926306,-0.447595392,0.718571385,0.874509440,-0.219528553
1852,230.392009117,242.943674403,244.804875899,188.454920864,249.347764040,240.971538471,43.973870001,35.875534368,338.716147561,30.430542162,-0.748129098,0.405110967,-0.358034799,0.853154407,0.104804976,0.150122231,0.111918106,0.253926668,0.947142357,0.335636960
1851,76.969038058,188.645621341,56.043832333,47.051822171,32.983028186,193.091302122,30.492916319,32.868427134,339.268048521,30.362692770,0.364722246,0.227008103,0.542964089,0.692368018,-0.339936206,0.852423180,-0.719172286,-0.676343004,-0.961327230,-0.644056823
