1843,337.209671628,305.783310585,316.732318929,290.546521597,242.237092277,312.262150226,292.282245032,357.067848131,319.644701336,20.468186047,0.825439795,0.462720815,0.442874978,0.951262962,-0.976122373,-0.417210296,-0.707031826,0.349278522,-0.287669290,0.658407574
1824,106.415409367,258.905683875,88.554481583,100.651201066,193.492565814,111.192272730,63.511800025,283.698213595,278.011256257,3.182843116,-0.120565673,0.503397666,0.792118420,0.129629970,0.657340283,0.099220013,-0.673303917,0.057487848,0.142075223,-0.853604009
1849,34.129876544,54.611828538,23.746416142,59.877022937,341.959048547,132.899901505,2.457594674,22.914748846,334.322629130,27.540151777,0.879337663,-0.006593203,0.246655023,-0.589841707,-0.501911735,0.967872653,-0.523313569,-0.181489572,-0.838618112,-0.080868669
1821,73.511201589,127.948889341,79.600328109,76.869795510,42.591564408,21.930272079,23.330964805,271.870688822,272.187403063,359.741969842,0.415309039,0.860411655,-0.263211392,-0.081785562,-0.218651900,-0.732149869,-0.762402844,-0.301715239,-0.318562297,-0.842253627
1833,120.196935557,203.428734794,147.159114208,74.602953835,152.915498965,33.869132393,174.139823687,321.399651443,297.937290521,12.761547799,-0.356881292,0.748648095,-0.525835989,0.972043330,0.430942886,-0.934292255,0.804051111,-0.339620392,0.042427798,-0.838447390
1807,302.258082973,108.365082537,281.434418946,308.259802998,172.412230384,292.800459037,219.855853730,210.298309054,242.035899186,340.703352134,0.369015971,-0.567856732,0.448440641,-0.115677248,-0.735129219,-0.177173078,-0.986570123,-0.990174130,-0.864037481,0.625659484
1829,136.238507245,240.611122737,123.914453158,158.049543251,139.485403351,245.489435149,129.008198271,303.930933630,288.469189681,8.394554120,-0.595290745,-0.886070078,0.714023558,-0.535577995,0.058937975,0.885203167,-0.122382469,0.224332032,0.459726428,-0.685190668
1825,24.439872784,344.127925742,42.195451400,63.277750303,35.013942574,123.936317487,65.347766997,289.925453107,281.816761730,3.203345860,0.954008668,0.075802143,-0.868723722,-0.844640450,0.274370909,0.969786585,0.651312789,-0.968080602,-0.960655861,-0.293683106
1820,162.460725776,136.277880465,144.484850481,122.890198083,198.385972911,349.073758670,12.191610255,264.846274170,268.111630333,357.976478876,-0.852738474,0.276480301,0.975364918,0.827652007,0.350686379,-0.103370590,-0.492876750,0.965993239,0.942290076,-0.203763717
1830,144.538128827,139.132782056,157.260667060,113.523143877,2.138138855,278.416280826,142.048004122,307.828025824,290.527816527,9.364319281,-0.675603086,0.561780338,-0.212892981,0.691974768,-0.323037776,0.673150797,-0.040400929,0.297495257,0.551913323,-0.608514678
1845,126.370533621,76.326220168,148.352070181,146.590404894,329.801291581,39.211746395,316.332658202,10.160362647,325.040098083,24.953747450,-0.410374370,0.247940881,-0.452271288,-0.501639765,-0.254934457,-0.934396937,-0.175770573,-0.869601277,-0.305330677,-0.870412779
1809,208.851383199,20.534987887,228.284321436,174.920390434,267.676646267,18.654583787,242.103369944,219.309025261,245.250635535,343.972346759,-0.920198950,0.516552449,-0.612769179,0.718091867,0.480391147,0.190409534,0.543741165,0.171881307,0.573023137,0.699591007
1820,25.909856480,65.507573697,20.788481116,68.082763557,118.570378547,342.760453434,6.348997572,268.769118300,270.826195815,357.805319635,0.921602855,0.883317824,-0.011736832,-0.909625270,0.914182393,-0.654491015,-0.333455411,-0.867891025,-0.895084380,-0.392215201
1829,96.517991299,64.656807640,107.238000530,107.068879170,112.956737422,247.195274736,123.753706836,305.521632959,289.552375154,8.550893675,0.071573019,0.502577955,-0.172102216,-0.269583483,0.311106474,0.445493440,0.457155215,-0.462198085,-0.220520096,-0.878945675
1827,68.214960564,119.269278620,56.715395372,34.600045234,80.831752961,184.504782747,95.536946618,297.926598552,285.750688422,6.182539370,0.494735176,-0.403771863,0.427768728,0.765549109,0.303856881,0.855059047,0.457592145,-0.736054119,-0.598452003,-0.772776056
1821,130.147524186,184.993057731,128.583802202,149.693065537,84.250375250,29.761865649,26.683307460,269.660745002,270.703433696,359.657139218,-0.506935878,0.304901544,0.207996592,-0.486716374,-0.412502949,-0.921901575,-0.964661034,0.645479209,0.620889788,-0.657047999
1820,118.089505464,237.664513747,145.039742664,132.756556736,169.198282819,353.179052641,13.552047028,265.611430868,268.731511323,358.645182966,-0.321910815,-0.916443369,-0.527706648,-0.346044775,0.574223880,-0.778472471,-0.960502178,0.533817233,0.477481094,-0.758005963
1922,329.490318184,241.349861723,320.023251344,331.832999688,240.125215936,198.495529190,186.683234219,339.021426765,134.177780377,98.128890118,0.739806605,0.878671442,0.155004578,-0.030940923,-0.984890852,-0.753137039,-0.600027407,0.179376189,0.251667653,0.714906391
1823,75.277239551,45.759093427,96.095647551,114.010181016,58.684785897,78.026862205,47.542664089,280.601643570,276.627958513,1.965393217,0.414552004,-0.746040041,-0.504951298,-0.885396579,-0.065287619,0.073911077,-0.460750042,-0.410820438,-0.360727914,-0.840714732
1820,113.436734565,177.795033213,139.408099152,134.531185874,166.256449615,353.267491653,13.492626765,265.773474892,268.844861934,358.680638527,-0.246383653,-0.200153642,-0.537609060,-0.493318564,0.598205173,-0.821572275,-0.977791814,0.462636663,0.404829336,-0.792710887
1905,273.011684561,263.276302367,255.008834983,260.814075345,328.380523635,57.697211647,328.696788130,274.300194976,99.176939222,81.506730115,-0.133447152,0.346705544,0.709273652,0.265684340,0.597078609,0.586486682,0.819312831,0.030292803,-0.103597647,0.170505764
1907,4.807897728,145.584204556,350.022045834,322.522684776,266.991655154,92.312067470,349.779245101,282.503018657,99.846709854,81.808710022,0.949166006,-0.713394897,0.233872918,0.891144840,-0.916181193,0.990832295,-0.260029479,-0.963642075,0.981149268,0.905454990
1908,38.629874963,22.239147660,29.165950500,84.119813707,74.781214890,124.921216400,4.901105481,286.881555441,102.449754126,83.268428224,0.869275436,0.469683816,0.233144022,-0.977472818,0.616897609,0.980691724,-0.552835965,-0.902093060,0.883856863,0.647563751
1903,232.956607254,199.372579122,229.983823458,186.777073480,280.018011703,343.494787681,303.950608320,263.924068252,95.576349676,80.179227994,-0.711098753,0.427959963,0.164035065,0.915765276,0.413370688,0.907551980,0.938414526,0.511384385,-0.663013785,-0.450453960
1904,202.424859217,292.154122119,191.932266780,228.923381492,159.021691330,25.523351866,314.352563689,266.672461358,98.178311326,81.611444571,-0.972577019,0.735766179,0.562741274,-0.586970605,-0.621937920,-0.029443708,0.919993073,0.891123868,-0.950542767,-0.831667307
1903,258.912115663,177.420990793,270.181717809,212.727197838,299.778628901,345.163982122,305.976028023,265.406938988,94.971047367,79.702382208,-0.347527255,0.522071209,-0.374017497,0.920081466,0.397915342,0.967752441,0.725923967,0.117221436,-0.268954280,-0.030215379
1917,142.145658913,118.351635596,168.350827375,171.640401498,102.211523351,68.238624761,126.599753996,321.719535361,125.287981205,95.046774482,-0.621237296,0.304609665,-0.491155462,-0.693378666,-0.401002927,-0.897328164,-0.262247005,0.022525673,-0.289942767,-0.727975448
